Words,Frequency
cells.The,1
genotypes,1
religieux,1
difficult,6
"stories,",1
'AbstractPreviously,1
"constant,",1
ovulatory,1
entry,9
beyond.,1
organized,2
'Pawan,1
leo)',1
worsening,1
promoting,1
https://www.sciencedirect.com/science/article/pii/S2221169112604365,1
"coyotes,",1
extinct,3
reviewWe,1
growing,11
dead,3
continuously,1
(Nepal),1
University,3
distribution.The,1
diseases,14
articleExpression,1
leaps,1
values,8
Hydroclimatic,1
occurs,1
symbolic,1
determines,1
elicited,1
contingently.,1
hog,2
amplification.,1
foregone,1
appear,1
https://www.sciencedirect.com/science/article/pii/B9780128043271001539,1
\xe2\x88\xbc12.5%,1
1766)',1
degradation,5
amplicons,1
SummariesThere,1
sovereignties,2
(WPF22),1
sectors,4
macro-level,1
ago,1
midst,1
benefit-cost,2
off,2
"Panthera,",1
way,9
'ReviewTrypanosomosis,1
investigations',1
"uses,",3
%,1
Vietnam',1
minimal,1
(RNP).,1
sides,1
areas,44
highlighted.',1
ones.,1
Southeast,6
concept.,1
fibroblast,3
groups,8
"captive,",2
consequences),1
properly.AbstractThe,1
(ii),2
live.,1
points,3
interrogates,1
"muris,",1
ultrastructure,1
"injury,",1
named,2
kyar.,1
elderly,3
Higham,1
disturbed.\xe2\x80\xa2Human,1
Nepal's,2
plays,4
Perfluorononanoic,1
discuss,3
ways.,1
"damage,",4
'Donald,2
qualitatively,1
'ReviewChanging,1
biological,9
"consequences,",1
outweigh,1
"arsenic,",1
(Equus,1
'AnalysisCan,1
maps,1
"Further,",2
Animals',4
insular,1
DsRed,1
model.,1
oral,1
"disturbances,",1
transboundary,1
landless,1
"skills,",1
Protected,1
"available,",1
potentials.,1
controls,1
E',1
bear,1
paradigm,3
"characterize,",1
60\xc2\xa0years,1
victims,4
"Climate,",1
ferrets,1
carnivorism,1
age;,1
"layers,",1
"deltas,",1
forged.,1
"pulse,",1
d\xc3\xa9velopper,1
bone,8
described.Attention,1
ex-situ,1
"forest,",1
short,7
postgenome,1
pressure,7
'AbstractMany,2
T.',3
socio-ecological,3
donor,7
petrochemicals,2
provisions.,1
persistent,2
"human,",1
urethra,1
programme,1
~12.5%,1
expenditure,1
https://www.sciencedirect.com/science/article/pii/B978012804088100006X,1
resources.',1
"agents,",1
https://www.sciencedirect.com/science/article/pii/S001122401400042X,1
configuration,1
"problem,",1
https://www.sciencedirect.com/science/article/pii/B9780080454054090157,1
Debates,1
behavior,5
"Linnaeus,",1
"gangetica,",1
Food,1
coffee,7
"past,",1
respects,1
strategies,20
generic,4
permit,1
workshops,1
Poaching,1
percentages,1
occupies,1
transformed,2
users,1
flukes,2
promote,5
embryos,3
adverse,2
Other,4
identified.\xe2\x80\xa2Calmodulin,1
C.',2
enough,2
rabid,1
30.2\xc2\xa0h.,1
policies.,1
medicine,2
Conservation.\xe2\x80\xa2Pigeons,1
pointed,1
depending,3
unicornis),1
cell's,1
data-poor,1
Sovereignty-transnational,1
(HPLC\xe2\x80\x93MS/MS).,1
ability,5
kinetics,1
reptiles.,1
rocky,1
transmission,6
'Highlights\xe2\x80\xa2This,2
(PL).,1
narrow,2
0\xc2\xb757,1
changing,8
"over,",1
matters.,1
handling,1
develops,1
'Anish',1
derived,8
treaties,1
pigs.,2
income.AbstractUsing,1
investigated,2
Sundarbans,19
Khambat,1
A.',6
protected.,2
adopting,1
"relationship,",1
Tibet,1
List',1
Carnivora.,1
studyTo,1
blood,3
taking,4
'Conserving,1
lowest,1
operationalized,1
techniques,9
'AbstractInternational,1
"campanulata,",1
Bill-2012\xe2\x80\x99,1
'Determinants,1
loss.,3
processes.',1
links,3
"Second,",2
subsidized,1
"far,",1
(26,1
mode,1
isolates,4
property,3
encroachment,3
juvenile,2
event:,1
Representatives,1
fuelwood.,1
practical,4
mercury,9
heterozygosity,2
favorable,1
search,1
tend,1
"sociality,",1
"iterative,",1
productivity,3
G.',1
sites.,2
"environments,",1
adapt,2
rivers,3
https://www.sciencedirect.com/science/article/pii/B9780123948472000206,1
"""AbstractNatural",1
https://www.sciencedirect.com/science/article/pii/B9780123847195002252,1
phase,2
Lotka-Volterra,1
world\xe2\x80\x99s,3
male,14
222,1
Based,6
global,29
de,4
systems',1
fire,2
'Document,1
28,2
expanding,2
senescent,1
/,1
pneumatophores,2
parasites,6
"affluence,",1
beach,1
ainsi,1
Himalayas,1
special,6
"protection,",2
directions.,1
placement.,1
experienced,3
'Md,1
animals.',4
trawling.AbstractBaseline,1
\xe2\x80\x9cearly,1
floodplains,1
bodies,2
(sub),1
Then,1
monsoon,2
"Modeling,",1
Trade,2
prioritize,1
scenery,1
stabilise,1
"glaciers,",1
https://www.sciencedirect.com/science/article/pii/S0964569110000839,1
northwestern,1
"ND5,",1
return,1
discharge),1
analytic,1
violating,1
stocks,1
ecotourism.,2
scarcity,1
(c),1
Apparently,1
"69,",2
outlined.\xe2\x80\xa2Implementing,1
reserves,11
demographic,7
"effect,",1
advocate,1
Reserve.\xe2\x80\xa2Adequate,1
"conditions,",1
benefit,7
"Japan,",1
contribution,5
"that,",6
Heckman,1
alter,2
Buddhist,1
bubalis,2
(genus,1
critically,8
loyalty,1
"ends""",1
https://www.sciencedirect.com/science/article/pii/B9780126393750500225,1
expression,8
(seaweeds,1
"parks,",1
Mangroves,2
Ghosh,1
"Germany,",1
basin's,1
"""AbstractThere",1
protecting,2
cyclicity,1
"topographic,",1
controlling,1
therefore,4
"number),",1
"application,",1
genera:,1
compartmentalization,1
testes,1
needs,11
dominated,2
Accidental,1
acetate-glacial,1
sequenced,1
irrespective,1
nets,2
purposive,1
reclamation,1
choices,1
ECOLOGICAL,1
crabs,3
"(POPs),",1
cane,1
site-specific,1
"wood,",1
COMMON,1
quantitative,6
'Research,3
lessons,1
anti-poaching,1
accessing,1
disturbance.\xe2\x80\xa2Despite,1
intentions,1
schools,1
pollutants,1
SDG,1
concurrent,3
valuable,4
"method,",1
R.',3
produces,3
Emissions,1
tourism),1
'AbstractPopulation,1
'BIBLIOGRAPHY',1
"km/h,",1
countries,8
sexually,1
demise.,2
elephants,2
minimizing,2
disappear,1
STRs),1
man,1
(364KB)Download,1
change;,1
faced,3
integrity,3
challenges.,1
platform,1
uneconomic,1
vulnerability,5
(mean,1
'Michael,1
comme,2
(2n\xc2\xa0=\xc2\xa038),1
"Machli,",1
watch,1
transect,1
"heterodon,",1
problem,2
https://www.sciencedirect.com/science/article/pii/S0093691X99002496,1
Examining,1
Asians,1
primers,3
patches,4
ultrasound,1
cultivation,2
Kanchenjunga,1
order,10
Sundarbans.,3
"nature,\xe2\x80\x9d",1
https://www.sciencedirect.com/science/article/pii/S0044848606008611,1
group,5
minute.,1
status.\xe2\x80\xa2Enclosure,1
Habitat',1
molurus),1
implemented,1
Narayan,1
epic,1
speed,3
problems.,1
'S.J.',1
reactions/side,1
"infaunal,",1
lowland.,1
surveys,7
whose,3
ridges,1
perfluorinated,2
established.,1
real-world,1
eradication,1
https://www.sciencedirect.com/science/article/pii/0006320792907378,1
https://www.sciencedirect.com/science/article/pii/S1462901115300186,1
preservation,7
minimum,3
limited,7
deleterious,2
animals:,1
lacking,2
"pathogens,",3
controversy,1
"grassland,",2
marginal,4
turr,1
towers),1
consistent,2
susceptibility,3
languages,1
missing.',1
regimes.,2
season.,1
"Besnoitia,",1
finding,2
topic,2
"lagomorphs,",1
'Effectiveness,1
sideline,1
none,1
28.7%,1
balance,2
"inference,",1
Geographic,1
"2,350",1
accumulating.,1
exploration,1
Delta,1
supplements,1
mg,3
"Management,",3
"prices,",1
Urethral,1
"homogeneity,",1
explored,2
iconic,1
1990\xe2\x80\x931993.,1
physico-chemical,2
"USAID,",2
'Nadine',1
E2,2
trends,1
slopes,1
residents,1
Reserve.,3
Marginal,1
https://www.sciencedirect.com/science/article/pii/0006320792907356,1
animals.Conclusion,1
asserts,1
Vaccination,1
Traditional,1
2010,3
speech,1
Indeed,1
"'ReviewOccurrence,",1
(50%),1
possibility,2
knowledge?,1
threats.,3
DNA-based,1
association,1
project:,1
infant,2
Individual,2
https://www.sciencedirect.com/science/article/pii/S0378874118306640,1
"donkeys,",1
"Tobago,",1
anisotropy),1
captive-reared,1
developmentsDeregulation,1
management.,3
ethyl,1
written,1
Region',1
(68.5%),1
previously,5
caract\xc3\xa8re,1
Solieria,1
https://www.sciencedirect.com/science/article/pii/S0304401715002101,1
km,2
"situation,",1
giving,1
year,4
extent.,1
problems\xe2\x80\x9d,1
exercising,1
granulosa,3
admiration,2
"integrated,",1
adjustments,1
Indian.,1
educated,1
rhino,1
counterparts.,1
destruction',1
excursion.,1
well-being,3
beds).Because,1
"nearby""",1
17.9%,1
Medicines,1
assurance,1
germ,2
https://www.sciencedirect.com/science/article/pii/S0160738398000504,1
crops,9
https://www.sciencedirect.com/science/article/pii/000632077490041X,1
sa,1
30\xe2\x80\x93100\xe2\x80\xafyears,1
Lama,1
neighboring,2
'Highlights\xe2\x80\xa2DNA,1
operations,2
11,5
pitfalls,1
nations,3
lion,1
0\xc2\xb713,1
https://www.sciencedirect.com/science/article/pii/S0001706X1400206X,1
attacks,4
seropositivity,1
substitution,3
linkage,1
starvation,2
interpreted,3
Fund,1
State,1
cats\xe2\x80\x94viability,1
study.',1
amplify.,1
Given,3
activism,1
illegal,4
scales,2
long-billed,1
arthropods',1
https://www.sciencedirect.com/science/article/pii/S0093691X1730626X,1
Deforestation,5
Impact,1
"disproportionately,",1
promising,2
muddy,2
programs,3
Reserves.',1
organizations,3
"Ganges,",1
containing,4
protein,8
"abstractions,",1
India.\xe2\x80\xa2Using,1
'Robert,2
mesh,2
denial,1
represent,3
discard,1
exists.,1
Darjeeling,2
'AbstractInformation,2
"fire,",3
"autosomes,",1
'Social,1
interaction,4
initial,3
consumption\xe2\x98\x86',1
"detritivores,",1
(ET),1
Duffus,1
(Study,2
Mon,2
destruction;,1
'Ruchi',1
so\xe2\x80\x99\xe2\x80\x94the,1
catch,1
properties.,1
excrete,1
reaching,1
98),1
receptivity.',1
organization,2
cancer,12
analysis.',1
"signs,",1
spontaneum,1
advanced,3
data-mined,1
Brahmaputra,6
implementation,7
Carnivora,9
"race,",1
government,15
cable,1
carnivoran,2
without,7
exported,1
enormous,4
99.45%,1
landscapes,10
P;,1
overall,7
"capacities,",1
significance.\xe2\x80\xa2We,1
'Journalists\xe2\x80\x99,1
relations.,1
Vietnam.\xe2\x80\xa2We,1
"influenza,",1
rich,8
2005,2
(SDS-PAGE),1
presented,1
(non-target,1
success.,1
whether,11
issue.,1
'Joel,1
helped,2
"served,",1
dictate,2
end,3
Churia.,1
relatedness,1
ensuring,1
"Toxoplasmatinae,",1
proven,3
identified,14
apicomplexan,1
"occurs,",1
alone.,1
altered,1
exceeded,1
varies,2
"households.\xe2\x80\xa2Male,",1
sensitive,9
predator-prey,1
classification,3
"encroachment,",1
awareness,6
persecution.,1
S.',2
presentations,1
'Anji,1
constructed.,1
trace,9
fishermen.',1
PAHs.AbstractThe,1
affected,18
"oleo-resin,",1
concepts.,1
returning,1
distinguishable,1
"ectoparasites,",1
water.',2
human-wild,1
conservationAssessing,1
speciesist,1
child.,1
"elsewhere,",1
now,12
government;,1
boats,1
monsoonal,1
philosophical,1
halted,1
https://www.sciencedirect.com/science/article/pii/B9780123965479000055,1
Nepal.,7
peptide,1
Arizona.,1
layers,2
"instance,",1
conservation?,1
PAs.,1
"social,",2
fragments,5
https://www.sciencedirect.com/science/article/pii/B9780815515708000232,1
Reliable,1
non-migratory,1
flavescens),1
radiation,1
often,13
"locations,",2
blind,1
collecting,1
implications',1
younger,1
census,4
Learning,1
fields.,1
108,1
PS.,1
"found,",1
ever,3
https://www.sciencedirect.com/science/article/pii/S0964569113001166,1
"programmes,",1
87,2
crises,1
discusses,8
177,1
decades,1
covering,3
UNDERMINING,1
'Nazmus',1
'Index',3
context.',1
https://www.sciencedirect.com/science/article/pii/S1389934113000452,1
Subcontinent',1
fees.,1
DNAs,1
off.,1
controversial,2
"plumbea),",1
Depending,1
'AbstractJournalists,1
willingness-to-pay,1
idealizations,1
reached,2
communities,17
temperatures,1
land,22
sources.\xe2\x80\xa2The,1
"23,400",1
"impacts,",2
https://www.sciencedirect.com/science/article/pii/B9781437719864000573,1
Leydig,1
Maria',1
electroejaculation,2
terrapin,1
Proximity,1
absence,3
ancestral,1
given,21
successional,4
Badis,2
"names,",1
Journal,4
highest,3
suffer,1
ventral,1
https://www.sciencedirect.com/science/article/pii/B9780123790774500079,1
claim,4
"conceptualized,",1
precise,2
ring-tailed,3
"context,",2
1.18\xc2\xa0ng\xc2\xa0mL\xe2\x88\x921,1
adversely,1
enforced.A,2
court,2
creation.,1
"otter,",3
projected,1
split,1
(p-value,1
farmers,5
facet,2
landing,2
22,3
insects,1
articular,2
"openness,",2
latter,1
(98\xe2\x80\x9399%,1
'Emily,1
inducing,1
participatory,5
completed,1
adult,13
'AbstractHepatozoon,1
published,14
Miocene,2
"climate,",5
"habitat,",3
Fca453.,1
response.,1
Implementing,1
"naming,",1
indeed,1
'Highlights\xe2\x80\xa2Global,1
resistant,3
"chromosome,",1
regions,7
"deterioration,",1
use;,1
d\xc3\xa9coller.,1
https://www.sciencedirect.com/science/article/pii/S026151771730239X,1
(Notes)',1
"manifestations,",1
widely,7
IMTA,1
striking,1
'Clevo',1
500,1
birds,4
relationships',1
"septembre,",1
magazine,1
yield,3
'COURT,1
allocate,2
challenges.\xe2\x80\xa2Transition,1
"political,",2
markers,3
conservationCauses,1
largely,6
enacted,1
exclusively,1
"semen,",3
change.Statement,1
father,1
encompass,1
seems,1
"were,",1
Demographic,1
currency,2
"(NTFPs),",1
calves,1
'Nonlinear,1
Perfluorooctanesulfonate,1
"euptilurus,",1
Total,1
back,1
variants.,1
legality,2
"outcomes.""",1
Change,1
produce,3
length,3
perfluorooctanoic,1
"port,",1
food-web,1
H.',3
49,2
scale,3
confirming,1
designProspective,1
Maximum,2
different,52
construction.,1
disturbance.,2
secure,3
(Felis,7
"emergence,",1
"farms,",1
'Fecal,1
divide,2
briefly,2
ecotourism,12
signs,4
status.,3
Trophic,1
disruptions,2
her,4
resulting,1
task,1
"NT,",1
violence,5
SummaryUnderstanding,1
purposes.,2
culminating,1
one-health,2
canonical,1
wild,94
committee,1
changed,1
RNP,1
47\xe2\x80\x9352',1
STR.,3
0.5%,2
elevated,3
explanations,1
Kenney,1
\xc3\x97,4
assembly,1
nested,2
Nearly,1
events,8
\xe2\x80\x98effective,1
it.',1
foregone.,1
genome-wide,3
combat,1
'Thomas',1
translocation,1
immediate,4
"(17%),",2
mechanically.,1
metric,3
depends,3
"ticks,",2
interact,1
common.,1
focuses,4
controlled,1
grass,1
Region,1
paysages,1
and\xc2\xa0Responses',1
stations,2
'Ji,1
normal,1
non-timber,3
veld.\xe2\x80\xa2The,1
FMD.,1
SummaryThere,1
wound,1
separate,3
individual\xe2\x80\x99s,1
60,3
"income,",1
"(OR\xc2\xa0=\xc2\xa01.83,",1
captivity,2
coatis.\xe2\x80\xa2238,1
satellite,3
temperature),1
achieving,8
monsoon.',1
thousands,3
Romeu,1
"Snow,",1
"binturong,",1
"coast,",2
Biodiversity,3
loose,2
zoos.AbstractThree,1
"(Natural,",1
"country,",2
medium-sized,3
chemicals,1
pills,4
subsequently,1
Performance,1
conclusions,1
Shrimp,2
"India.\xe2\x80\xa2Yet,",1
7500,1
Machan,1
Economic,1
leishmaniasis.,1
"disputes,",1
"century,",1
"era,",2
orient\xc3\xa9s,1
export,3
vulnerable.,1
organisations,1
legislation,6
wives,1
NTFP,3
rooting,1
reliance,1
indicators,10
tourismEcotourism:,1
sticks,1
multifunctional,2
"And,",1
thereafter,1
capitals,11
intracellular,1
Examples,2
metals.,1
"therefore,",1
"hazards,",3
(human,1
anthrax,1
CITES,2
harvested,2
accidental,1
concept,2
weighted,1
"classification,",1
remote,3
largest,5
"Zealand,",1
degraded,5
F.',1
tribal,2
(CPA),1
31',1
250\xc2\xa0\xce\xbcl,1
reef,1
covered,2
Paper,2
definition.,1
netting,1
January,1
gives,2
varied.,1
same,13
proportionately,1
ten,1
equality,1
Promotion,1
panda,13
Avicennia,1
independently,2
fields,1
damage,6
'AbstractEthnopharmacological,2
haul,1
believes,2
serious,5
"alleles,",1
occupy,1
"genetics,",3
hierarchical,2
cannot,6
step,4
g\xc3\xa9ographie,1
exogenous,1
observed,16
catches,1
Market,1
relocated,5
contradictions,1
instrument,1
apply,3
speciesConcurrent,1
fact,5
footed,1
pardus).Study,1
arrangement,1
'6,1
brackishwater,1
chapter.,2
root,2
literature.,4
foundation,1
agents,1
portion,3
allied,1
'AbstractInvasion,1
pathogenic,2
pig\xe2\x98\x86',1
dam,1
alleviate,1
Anaesthetic,1
approximately,5
discussion,1
gangetica,1
https://www.sciencedirect.com/science/article/pii/B9780122930805500063,1
antibiotic-resistant,2
"tanuki,",1
l\xe2\x80\x99industrie,1
interchange.,1
General,1
pet,1
"created,",1
well.,2
subspecies.4.Most,1
controlled.,2
officials.,1
warmest,1
Science,1
include:,3
'AbstractTrypanosomosis,1
environmental,40
"heterogeneity,",2
\xe2\x80\x9cour,1
worth,1
"However,",28
domesticated,2
"phytoplankton,",1
Hepatozoon,11
"copper),",1
salts,1
"fish,",3
standardizing,1
stream,1
(if,1
fund.\xe2\x80\xa2Development,1
cytochrome,4
extent,14
light,2
acid-based,1
chromatography\xe2\x80\x93tandem,1
face.,1
"Tappu,",1
history,9
\xc3\xa9conomique,1
"elasmobranchs,",1
failures,2
willingness,2
over-exploitation,1
gene,16
techniques.,1
pharmaceutical,1
acid,3
Rajasthan,1
prescriptions,1
congruent,2
decisions,6
Comparisons,1
"2012\xe2\x80\x932013,",2
"Although,",1
projects.,1
\xe2\x80\x9cbinomial,1
bengalensis,4
"Bengal,",4
vascular,1
harbors,1
https://www.sciencedirect.com/science/article/pii/S0262407909604000,1
30,4
captive-breeding,2
'ReviewRoom,1
hydrologic,1
berezovskii)',1
https://www.sciencedirect.com/science/article/pii/092180099500040G,1
formed,2
rise.,1
world's,4
(BFC)%,1
115/286,1
'1990,1
antral,1
directions.',1
assisting,2
FCM,10
EIA),1
contraction,1
300km2,1
Williams,1
"recommendations,",1
teach,1
dangerously,1
consensus,2
reserve,8
\xce\xbcm),1
"frequencies,",1
Cox's,1
expatriate,1
Atlantic,2
deter,1
'William,2
"scarce,",1
predominantly,1
"affected,",1
inside,4
desirable.,1
covered.,1
Victor,1
staining,4
"mechanisms,",1
"(numt),",1
'K.N.',2
suggesting,6
summarized.,1
Park,13
scored,1
globalized,1
seedlings,2
toolbox,1
\xe2\x80\x98high,1
S.,9
(SC)\xc2\xa0\xc3\x97\xc2\xa0106,1
Autonomous,1
conflicts.,1
posing,1
Mikania,2
oyster,1
927,1
settlements,2
autosomal,1
pinnipeds,1
conservationThe,3
immunosupression.,1
"sp.,",11
"means,",1
investigation,2
Corridor,1
security.,2
fuelwood,3
species.,33
"perpetuate,",1
infected,3
sedimentation.,1
World',1
https://www.sciencedirect.com/science/article/pii/S0921800910004593,1
intestinal,1
pelagic,1
"elaborated.""",1
(re)designing,1
"alterations,",1
harvesting,7
Australia,4
enabling,2
concentrated,2
maintaining,3
informally,1
Legal,1
reproducing,1
protocols,1
"dosage,",1
horses,1
uplifts,1
pre-existing,1
outbreaks,7
pain,1
history.,1
"self-production,",1
non-positional,1
141,1
focussing,1
spatially,2
bark,1
abstractModel,1
grows,1
mutationsPresent-day,1
salaried,1
effective,15
A.,3
Curb,1
maternity,1
vaccines,3
order.,2
intelligence,3
"seminar,",3
"33,059",1
assemblages,6
(CNP),1
papers,1
productions,1
rejects,1
"PWDVA,",1
safest,1
'Andrea',1
polyacrylamide,1
feeders,1
regime,4
humpback,9
specificity,1
assignment,1
morphology),1
located,10
"Rajasthan,",1
\xc3\xa9loign\xc3\xa9es.,1
investment,4
drop,1
https://www.sciencedirect.com/science/article/pii/S0956053X12002930,1
(CI95%:,5
being,14
topology,1
Motichur-Chilla,1
biomass.,1
observations.',1
'AbstractEstablishment,1
"progestagens,",1
"origins,",1
maximum,6
meta-analytical,2
"quantifiable,",1
Rabies',1
Trace,1
increases,8
adaptive,2
"""AbstractThe",4
methods,12
trawl,4
Status,4
however,1
genome,1
involves,1
active,1
230,1
0.2%,1
isolated.,1
nevertheless,2
factored,1
sale,3
originated.,1
Rain,1
4.0-fold,1
'Highlights\xe2\x80\xa2An,1
allozymes,1
conjunctural,1
genus,9
extrapolated,1
provision,1
"this,",4
mammals,7
resilience,4
climate,31
vaccination.',1
Deer',1
"disposition,",1
totaling,2
year.,3
cultures,1
capture,3
question.,1
pockets,1
'Transnational,1
"principles,",1
'AbstractThreatening,1
excess,1
improving,2
managing,5
(landscape,1
merit,1
placement,3
"'Dogs,",1
mechanism.\xe2\x80\xa2A,1
addressed,1
density),1
oft-mentioned,1
tiger\xe2\x80\x99s,2
keep,2
automatically,1
ourselves,1
Bengal.,1
"fuelwood,",1
satisfaction,1
behaviour,1
efforts.,1
subspecific,1
edaphic,1
bright,1
https://www.sciencedirect.com/science/article/pii/S1055790309004424,1
humid,1
Rhinoceros,2
data.AbstractThe,1
regulations.,2
poverty-reducing,2
futures,1
Australian,2
exchange,3
Public,3
subjected,3
"hosts,",1
promote.,1
'SummaryThe,2
sedimentation,1
25.8,1
https://www.sciencedirect.com/science/article/pii/B9781437778137000203,1
village,1
"Guatemala,",1
matters,1
"loci,",1
Japanese,3
works,1
interests.,2
fuelwood;,1
somatic,1
G-banding,1
viruses,1
Falk,1
requirements,4
communicationMolecular,1
(GIS),1
employed,1
"Particularly,",1
ingredient,1
\xe2\x80\x9cdgeneric\xe2\x80\x9d,1
(ATCC).,1
innocent.,1
articleMolecular,1
'Marieke,1
diversity.,2
prospect,1
tension,1
"independence,",1
fisheries,8
threatened.,2
tsunami,1
weak,1
murres,1
highlight,3
"i.e.,",1
network,1
https://www.sciencedirect.com/science/article/pii/S0010027713002576,1
"frontal,",1
AND,1
conflict,13
feature,5
'Commodification,1
age.,1
'Biodiversity,1
Significant,1
Roxb.,2
"""SummaryThe",1
comparable,4
17,7
northwest.,1
specialize,1
intelligence.\xe2\x80\xa2An,1
"Acts,",1
"microbiota,",2
riverine,5
life,11
Buckley',1
fatal,1
salient,2
B.,8
https://www.sciencedirect.com/science/article/pii/000632079190007V,1
subsidence,1
'Methodological,1
"genera,",6
9.2%,1
cross-breeds,1
etiology,1
"addition,",4
https://www.sciencedirect.com/science/article/pii/S0379073804000829,1
"flavescens),",1
steroidogenic,1
eastern,7
"Pradesh,",3
tested,8
'AbstractThere,3
"achieve,",1
hotly,1
73\xc2\xb0,2
anticipated,1
cease,1
Shibly',1
shrinking,1
combining,1
"practices,",2
southern,3
serves,2
substantial,3
"globalization,",2
19.6\xe2\x80\x9334.1),1
Analysis,1
dissolved,1
"path,",1
management.This,1
Feliformia,1
cavity,1
reasons,1
31,1
Notwithstanding,1
how,21
substantially,4
ban,4
landuse,1
"parameters,",2
Ensuring,1
last,9
viz.,1
areas:,1
convenient,1
fry,6
"unit,",1
clearly,4
reproduction.\xe2\x80\xa2Our,1
families,2
Over,3
individualization,1
conservationBreeding,1
"peril,",1
"spermatozoa,",1
"prospects,",1
reliability,4
\xe2\x80\x9cpositional,1
https://www.sciencedirect.com/science/article/pii/B0122268652000158,1
harmfulness,3
biota,11
body/brain,1
d\xe2\x80\x99emplois,1
thereby,3
grassland',1
divert,1
(63.0%),1
extrapolation,1
grossly,2
Broader,1
depend,3
"pilgrimage,",1
"structural,",1
monopolistique,1
"data,",5
solitary,1
planners,2
(iii),1
SC,2
P.',3
"tourism.R\xc3\xa9sum\xc3\xa9Tourisme,",1
kittens,2
caused,12
\xc2\xa9',1
Tigers',1
resources,27
'Changqing',1
nonliving,2
earned,1
K.,2
deaths,1
extinction,21
tourism,17
contracts.,1
extremes.,1
followed,3
23%.,1
"shape,",1
Sikkim,1
distinct;,1
Bluetongue,1
eventually,1
41,1
Loss,1
socio-cultural,1
western,3
generalizes,1
pelt,1
negatively,3
(4),4
households,10
feature(s),1
oceans.,3
"foliage,",1
high-res,3
aims,7
interactions.,2
solutions.,1
infertility.',1
lakes,1
"Sunderbans,",2
"region,",4
mao\xc4\xb1\xc2\xa8ste,1
parts,12
'Pathogenicity,1
Ixodes,1
Reserve,11
chapter,24
"processes,",2
void,1
records,3
unpredicted,1
ha,2
framework.,2
'Fereshteh',1
fields.',1
blesbuck,2
'Evaluating,1
"trends,",2
"panda),",1
Nonpregnant,1
plasticity\xe2\x80\xa2Being,1
C,1
confined,2
yielded,2
24%,1
readily,3
mechanical,3
ferrets),1
firstly,1
R.,6
vers,1
Fifty-five,1
use.,4
annum,1
"""Highlights\xe2\x80\xa2Strategies",1
medetomidine,1
explores,6
dollars,1
space(s).,1
threatened-species,1
Indo-Bangladesh,1
hit,1
hydrography,1
activities.,6
skull,2
port.,1
limitations,2
up,5
result,17
(renamed,1
measuring,1
impact.,1
mother,3
problem\xe2\x80\x99s,1
traveled,1
sessions,1
purely,1
"r\xc3\xa9gional,",1
'PerspectiveLessons,1
km2,2
238,1
6000,1
meander.,1
People's,1
fishing,15
eight,6
transference,1
kg/haul/h),1
played,5
exploitation,8
12S),1
planning,5
management,66
killer.,1
FMD,2
doubling,1
2.69\xc2\xa0ng\xc2\xa0mL\xe2\x88\x921,1
infancy,1
Companions,1
deer,9
allelic,1
describe,3
List,1
upon,1
osmotic,2
brings,1
collars,1
diseases.,1
PFC,1
complementarity,1
stunningly,1
\xe2\x80\x98strategic,1
mix,1
https://www.sciencedirect.com/science/article/pii/S0016648013004048,1
follicles,10
broader,2
meningioma,1
usufruct,1
lingering,1
BFC,3
123,1
"new,",1
vegetation,3
pieces,1
salt-tolerant,1
que,2
traded,2
(PFNA),1
"medicines,",1
environmentalists,1
nature.,3
3231,1
tigers.\xe2\x80\xa2Tigers,1
'ReviewIndiscriminate,1
feliform,1
disappeared,1
Ocean',1
Conservation,14
Doing,1
mitochondrial,9
nitrate,1
maximus).,1
documentaries,1
\xe2\x80\x98Human,1
journal,2
attempting,1
females.,1
strategies.,2
requirements.,1
"tiger,",8
treated,1
Impacts,1
addressing,2
procedure.,1
"Conversely,",2
recommendation.\xe2\xbf\xa2The,1
$3224,1
inferred,2
bioavailability,6
margarita)',1
Poisson,1
'Selected,10
qui,1
https://www.sciencedirect.com/science/article/pii/0006320786900947,1
developed.,1
three,18
responsibility,2
"Bangladesh,",9
leading,4
beings,1
Africa,2
"promontories,",1
agents.,1
old,4
12,4
Sahyadri,1
lower,5
hunting,11
vicinity.,1
microphytobenthos,1
(93%),1
discourse,3
here,3
size\xe2\x80\x99,1
https://www.sciencedirect.com/science/article/pii/B9780815515708000013,1
resultant,1
inflicted,1
locally,2
school,1
honey,3
conception,1
coatis.',1
animal-human,1
big,7
International,3
justice,5
dataset,2
evaluates,2
SNP-specific,1
(which,1
'Framing,1
Sarcocystidae:,1
10\xe2\x88\x929,1
'AbstractNatural,1
'Md.Shahidul',1
versus,4
volume.,1
"Sociable,",1
F254,1
country;,1
"(bears,",1
conservationists,4
Lake,4
200%,1
measures.Materials,1
individually,1
non-breeding,1
blueprints,1
defend,1
Comprised,1
'S.,1
Bangladesh,21
28%,1
"pardus),",1
BTR,2
robust,4
ARGs,2
scenarios,2
elevations,1
'AbstractTigers,1
lions.,1
separately,1
exploiting,1
indeterminate,1
disconnected,1
https://www.sciencedirect.com/science/article/pii/S0049089X10000025,1
augment,1
(WNV),1
shown,6
"season,",1
total,19
Rampal,2
reduce,17
habituation,1
3.0,1
"important,",6
able,6
parasites.,1
fertilizing,2
cattle,5
Tarai,1
Hammondia\xe2\x80\x93Toxoplasma-like,1
joint,6
"mapped,",1
WHO,1
reason,2
(Python,1
markedly,1
mainstreaming,1
